
Consulta de lançamentos da empresa 534 - OXIGENIO MODELO INDUSTRIA E COMERCIO DE GASES LTDA

Transação;Chave;Data;Débito;*;CC Débito;Participante D;Crédito;* ;CC Crédito;Participante C;Valor;Tipo Fcont;Hist;Nº docto;Complemento;Contabilização;Status transação;Lançamento extemporâneo
297838;13402153;31/01/2025;78;;;;6670;*;;;      2600.42;Não exporta;0;;3228 99015 870 TRANSFERÊNCIA RECEBIDA 553.228.000.053.010 31/01 09:26 MT 510622 FMS CUSTEIO SU;Ambas;SIM;
298277;13406515;03/01/2025;1201;;;37927;6033;;;;      2603.29;Não exporta;0;;PAGTO ELETRON COBRANCA CAIOBA TRUCKS 6404;Ambas;SIM;
324999;13737074;28/01/2025;6670;;;;2151;;;;      2610.00;Não exporta;787;628;628 - ADECOAGRO VALE DO IVINHEMA S.A.;Ambas;SIM;
297859;13402340;03/01/2025;1201;;;44343;7501;;;;      2615.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.592.411-** DEZEMBRO;Ambas;SIM;
298164;13405390;31/01/2025;3271;;;;7501;;;;      2615.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.592.411-**;Ambas;SIM;
324551;13732595;09/01/2025;6670;;;;2151;;;;      2629.00;Não exporta;787;1526;1526 - MAQSOLDAS - COMERCIO E REPRESENTACOES LTDA;Ambas;SIM;
324758;13734660;20/01/2025;6670;;;;2151;;;;      2632.00;Não exporta;787;21777;21777 - MUNICIPIO DE NOVA MUTUM;Ambas;SIM;
298472;13408461;13/01/2025;5649;*;;;6033;;;;      2640.00;Não exporta;0;;PAGTO ELETRON COBRANCA BOLSA DE LICITACOES & LEILOES BR 6456;Ambas;SIM;
297824;13402013;30/01/2025;7382;;;;78;;;;      2659.65;Não exporta;0;00 C RENDE FACI;0000 00000 351 BB RENDE FÁCIL 9.903 0;Ambas;SIM;
324660;13733680;15/01/2025;6670;;;;2151;;;;      2670.00;Não exporta;787;21720;21720 - MUNICIPIO DE ALTO ARAGUAIA;Ambas;SIM;
324178;13728342;09/01/2025;4251;;;;1201;;;27301;      2672.46;Não exporta;116;148888;148888 - Messer Gases Ltda;Ambas;SIM;
297821;13401980;30/01/2025;78;;;;6670;*;;;      2678.40;Não exporta;0;;0000 14020 624 COBRANÇA 110.301.000.008.428;Ambas;SIM;
324993;13737014;28/01/2025;6670;;;;2151;;;;      2694.00;Não exporta;787;21958;21958 - MUNICIPIO DE GUIRATINGA;Ambas;SIM;
324764;13734725;20/01/2025;6670;;;;2151;;;;      2698.00;Não exporta;787;21784;21784 - MUNICIPIO DE ITIQUIRA;Ambas;SIM;
324239;13729160;18/01/2025;;;;;1201;;;33981;      2704.81;Não exporta;116;107086;107086 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
324230;13729063;17/01/2025;4499;;;;1201;;;41758;      2720.00;Não exporta;116;10804;10804 - A S Acessorios Ltda;Ambas;SIM;
298265;13406396;03/01/2025;1201;;;1;6033;;;;      2729.99;Não exporta;0;;PAGTO. DE CHECK DIESEL SERVICOS DE INJECAO ELETRON;Ambas;SIM;
324249;13729306;20/01/2025;;;;;1201;;;32734;      2749.14;Não exporta;116;127013;127013 - Ribeiro Veiculos S/A;Ambas;SIM;
323960;13717545;01/01/2025;1201;*;;40904;1201;*;;1;      2749.17;Não exporta;1694;;;Ambas;SIM;
297769;13401467;24/01/2025;1201;*;;42162;78;;;;      2750.00;Não exporta;0;;PAGTO. DE NETVMI TEC DA INF DO BRASIL;Ambas;SIM;
297871;13402463;06/01/2025;1201;;;44343;7501;;;;      2750.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.862.281-** 15 DIAS FERIAS NEIR;Ambas;SIM;
298233;13406078;02/01/2025;1201;*;;38360;6033;;;;      2750.25;Não exporta;0;603266;PAGTO. NFE 603266/001 DE POSTO ESTRELA DA DUTRA LTDA;Ambas;SIM;
298172;13405470;31/01/2025;1201;;;37927;7501;;;;      2754.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 18.482.907 0001-08 SEGUNDA PARCELA CAIOBA;Ambas;SIM;
298222;13405969;02/01/2025;1201;*;;39812;6033;;;;      2754.20;Não exporta;0;21180;PAGTO. NFE 21180/001 DE IBIRAREMA COMERCIO DE COMBUSTIVEIS LTDA;Ambas;SIM;
297762;13401394;24/01/2025;1201;*;;40725;78;;;;      2759.16;Não exporta;0;;PAGTO. DE POSTO DE MOLAS EL SHADAY LTDA;Ambas;SIM;
298575;13409492;20/01/2025;6033;;;;6670;*;;;      2765.00;Não exporta;0;;TRANSFERENCIA PIX REM: RR MECANICA E MONTAGE 18/01 525429;Ambas;SIM;
298757;13411314;28/01/2025;6033;;;;6670;*;;;      2766.24;Não exporta;0;;TRANSFERENCIA PIX REM: FR SERVICOS LTDA 28/01 844012;Ambas;SIM;
324239;13729152;18/01/2025;3182;;;;;;;;      2769.31;Não exporta;116;107086;107086 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
298542;13409166;16/01/2025;6033;;;;6670;*;;;      2775.00;Não exporta;0;;TRANSFERENCIA PIX REM: R A RODRIGUES 16/01 741522;Ambas;SIM;
324301;13729910;25/01/2025;3182;;;;1201;;;41378;      2784.93;Não exporta;116;245169;245169 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
280122;13111809;31/01/2025;3212;*;;;965;;;;      2786.67;Não exporta;175;;Depreciação do Mês;Fiscal;SIM;
325090;13737980;31/01/2025;6670;;;;2151;;;;      2796.75;Não exporta;787;634;634 - ADECOAGRO VALE DO IVINHEMA S.A.;Ambas;SIM;
298453;13408275;13/01/2025;1201;;;37927;6033;;;;      2799.00;Não exporta;0;;PAGTO. DE CAIOBA TRUCKS;Ambas;SIM;
324478;13731866;07/01/2025;6670;;;;2151;;;;      2800.00;Não exporta;787;747;747 - ELETROCAL INDUSTRIA E COMERCIO DE MATERIAIS ELETRICOS LTDA;Ambas;SIM;
298615;13409891;21/01/2025;6033;;;;6670;*;;;      2800.00;Não exporta;0;;REM: SOCIEDADE AMIGOS AMAM 21/01 1636058;Ambas;SIM;
324833;13735410;21/01/2025;6670;;;;2151;;;;      2816.00;Não exporta;787;781;781 - USINA LAGUNA - ALCOOL E ACUCAR LTDA;Ambas;SIM;
325057;13737652;30/01/2025;6670;;;;2151;;;;      2855.00;Não exporta;787;633;633 - FLORES MENDONCA amp; SOUZA LTDA;Ambas;SIM;
324211;13728760;14/01/2025;3182;;;;;;;;      2868.80;Não exporta;116;135543;135543 - P. B. LOPES &amp; CIA. LTDA;Ambas;SIM;
298753;13411276;28/01/2025;6033;;;;6670;*;;;      2878.00;Não exporta;0;;TED-TRANSF ELET DISPON REMET.ADECOAGRO VALE DO IV 9489552;Ambas;SIM;
324410;13731180;06/01/2025;6670;;;;2151;;;;      2880.00;Não exporta;787;21511;21511 - CALMAP EQUIPAMENTOS E MONTAGEM LTDA;Ambas;SIM;
324249;13729293;20/01/2025;4499;;;;;;;;      2893.83;Não exporta;116;127013;127013 - Ribeiro Veiculos S/A;Ambas;SIM;
324948;13736567;27/01/2025;6670;;;;2151;;;;      2901.00;Não exporta;787;21930;21930 - MUNICIPIO DE JACIARA;Ambas;SIM;
324627;13733353;13/01/2025;6670;;;;2151;;;;      2912.00;Não exporta;787;759;759 - USINA LAGUNA - ALCOOL E ACUCAR LTDA;Ambas;SIM;
324737;13734458;17/01/2025;6670;;;;2151;;;;      2920.00;Não exporta;787;1538;1538 - Fatima do Sul Agroenergetica S/A Alcool e Açucar;Ambas;SIM;
297737;13401149;23/01/2025;78;;;;6670;*;;;      2955.00;Não exporta;0;;0000 14020 624 COBRANÇA 110.231.000.008.246;Ambas;SIM;
298098;13404733;27/01/2025;6076;*;;;7501;;;;      2964.87;Não exporta;0;;2829580 DÉB.TRANSF.CONTAS DIF.TIT.INTERCREDIS FAV.: POSTO D ANGELIS LTDA TRANSFERÊNCIA PIX OXIGENIO MODELO INDUSTRIA E COMERCIO DE 27.479.311 0001-31 COMBUSTIVEL CHINELO;Ambas;SIM;
324616;13733248;13/01/2025;6670;;;;2151;;;;      2970.00;Não exporta;787;21693;21693 - CALMAP EQUIPAMENTOS E MONTAGEM LTDA;Ambas;SIM;
324687;13733959;15/01/2025;6670;;;;2151;;;;      2992.00;Não exporta;787;763;763 - USINA LAGUNA - ALCOOL E ACUCAR LTDA;Ambas;SIM;
298082;13404571;24/01/2025;3271;;;;7501;;;;      3000.00;Não exporta;0;;PAGAMENTO PIX ***.048.641-**;Ambas;SIM;
298138;13405136;30/01/2025;3271;;;;7501;;;;      3000.00;Não exporta;0;;PAGAMENTO PIX ***.048.641-**;Ambas;SIM;
298056;13404318;21/01/2025;1201;;;44343;7501;;;;      3000.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.468.561-** FERIAS MAFRA;Ambas;SIM;
297961;13403362;10/01/2025;3271;;;;7501;;;;      3000.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.612.891-**;Ambas;SIM;
297963;13403389;10/01/2025;3271;;;;7501;;;;      3000.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.121.678-**;Ambas;SIM;
297995;13403702;15/01/2025;7501;;;;6670;*;;;      3000.00;Não exporta;0;;PIX PIX RECEBIDO - OUTRA IF RECEBIMENTO PIX PAULO RENATO PANAGE CAPETTA ***.612.891-**;Ambas;SIM;
298011;13403869;16/01/2025;3271;;;;7501;;;;      3000.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.386.181-**;Ambas;SIM;
298623;13409972;21/01/2025;3123;*;;;6033;;;;      3010.83;Não exporta;0;;CONTA DE LUZ ENERGISA/MS-00033498536 3349853;Ambas;SIM;
324544;13732527;09/01/2025;6670;;;;2151;;;;      3020.00;Não exporta;787;21616;21616 - ADECOAGRO VALE DO IVINHEMA S.A.;Ambas;SIM;
324003;13718118;01/01/2025;1201;*;;5835;1201;*;;1;      3027.16;Não exporta;1694;;;Ambas;SIM;
325089;13737971;31/01/2025;6670;;;;2151;;;;      3032.00;Não exporta;787;634;634 - ADECOAGRO VALE DO IVINHEMA S.A.;Ambas;SIM;
324365;13730737;02/01/2025;6670;;;;2151;;;;      3060.00;Não exporta;787;609;609 - ELETROCAL INDUSTRIA E COMERCIO DE MATERIAIS ELETRICOS LTDA;Ambas;SIM;
297677;13400541;14/01/2025;1201;*;;41378;78;;;;      3077.60;Não exporta;0;;PAGTO. DE REDE AMERICA DE COMBUSTIVEIS J;Ambas;SIM;
324562;13732705;09/01/2025;6670;;;;2151;;;;      3090.00;Não exporta;787;752;752 - ELETROCAL INDUSTRIA E COMERCIO DE MATERIAIS ELETRICOS LTDA;Ambas;SIM;
324814;13735224;21/01/2025;6670;;;;2151;;;;      3132.00;Não exporta;787;622;622 - ADECOAGRO VALE DO IVINHEMA S/A;Ambas;SIM;
324696;13734040;16/01/2025;6670;;;;2151;;;;      3150.00;Não exporta;787;21751;21751 - FUNDACAO DE SERVICOS DE SAUDE DE DOURADOS;Ambas;SIM;
298699;13410733;24/01/2025;6033;;;;6670;*;;;      3164.00;Não exporta;0;;TED-TRANSF ELET DISPON REMET.ADECOAGRO VALE DO IV 8151781;Ambas;SIM;
298338;13407120;07/01/2025;6033;;;;6670;*;;;      3180.00;Não exporta;0;;TRANSFERENCIA PIX REM: RR MECANICA E MONTAGE 07/01 1913083;Ambas;SIM;
280123;13111817;31/01/2025;3212;*;;;1007;;;;      3183.33;Não exporta;175;;Depreciação do Mês;Fiscal;SIM;
324127;13727770;02/01/2025;4499;;;;1201;;;16705;      3188.66;Não exporta;116;136279;136279 - AUTO PECAS 1313 LTDA;Ambas;SIM;
324130;13727800;02/01/2025;3182;;;;1201;;;35592;      3192.13;Não exporta;116;562797;562797 - Posto Dangelis Ltda;Ambas;SIM;
297851;13402269;02/01/2025;1201;*;;35592;7501;;;;      3192.13;Não exporta;0;562797;PAGTO. NFE 562797/001 DE POSTO DANGELIS LTDA;Ambas;SIM;
298769;13411438;28/01/2025;6033;;;;6670;*;;;      3200.00;Não exporta;0;;TRANSFERENCIA PIX REM: ASSOC BENEF NHTE DO S 28/01 1448432;Ambas;SIM;
298153;13405284;31/01/2025;1201;;;44343;7501;;;;      3200.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.929.861-** PARCELAMENTO GOMES;Ambas;SIM;
324949;13736575;27/01/2025;6670;;;;2151;;;;      3213.00;Não exporta;787;21931;21931 - MUNICIPIO DE JACIARA;Ambas;SIM;
324754;13734628;17/01/2025;6670;;;;2151;;;;      3232.00;Não exporta;787;773;773 - USINA LAGUNA - ALCOOL E ACUCAR LTDA;Ambas;SIM;
298824;13411985;30/01/2025;5649;*;;;6033;;;;      3240.00;Não exporta;0;;PAGTO ELETRON COBRANCA OPENNEXT TEC DA INF LTDA 6500;Ambas;SIM;
324307;13730026;26/01/2025;;;;;1201;;;33981;      3300.51;Não exporta;116;108071;108071 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
324192;13728548;11/01/2025;3182;;;;1201;;;43037;      3308.05;Não exporta;116;47679;47679 - Ikhaya com de Produtos de Petroleo Lt;Ambas;SIM;
297903;13402781;06/01/2025;6076;*;;;7501;;;;      3316.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 02.428.689 0001-85 COMBUSTIVEL CHINELO;Ambas;SIM;
323968;13717685;01/01/2025;1201;*;;37557;1201;*;;1;      3361.20;Não exporta;1694;;;Ambas;SIM;
324307;13730018;26/01/2025;3182;;;;;;;;      3380.31;Não exporta;116;108071;108071 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
297796;13401734;27/01/2025;78;;;;6670;*;;;      3431.51;Não exporta;0;;0000 14020 624 COBRANÇA 110.271.000.015.182;Ambas;SIM;
324463;13731717;07/01/2025;6670;;;;2151;;;;      3440.00;Não exporta;787;612;612 - ADECOAGRO VALE DO IVINHEMA S/A;Ambas;SIM;
324291;13729803;24/01/2025;;;;;1201;;;33981;      3469.24;Não exporta;116;107836;107836 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
324773;13734814;20/01/2025;6670;;;;2151;;;;      3480.00;Não exporta;787;620;620 - ADECOAGRO VALE DO IVINHEMA S.A.;Ambas;SIM;
298452;13408267;13/01/2025;1201;*;;43037;6033;;;;      3485.97;Não exporta;0;;PAGTO. DE IKHAYA COMERCIO DE PRODUTOS DE;Ambas;SIM;
298220;13405942;02/01/2025;6033;;;;6670;*;;;      3495.00;Não exporta;0;;TRANSFERENCIA PIX REM: RR MECANICA E MONTAGE 02/01 1717032;Ambas;SIM;
324733;13734414;17/01/2025;6670;;;;4677;;;;      3500.00;Não exporta;17;21765;21765 - AGRICOLA E TRANSPORTE SANTIN LTDA;Ambas;SIM;
298026;13404016;17/01/2025;7501;;;;1201;;;44343;      3500.00;Não exporta;0;;2821140 TRANSF.RECEBIDA - PIX SICOOB REM.: GOMES CONSULTORIA LTDA TRANSFERÊNCIA PIX GOMES CONSULTORIA LTDA 53.263.339 0001-47;Ambas;SIM;
297934;13403095;08/01/2025;1201;;;44343;7501;;;;      3500.00;Não exporta;0;;2808760 DÉB.TRANSF.CONTAS DIF.TIT.INTERCREDIS FAV.: ASSIS MARQUES JUNIOR TRANSFERÊNCIA PIX OXIGENIO MODELO INDUSTRIA E COMERCIO DE 27.479.311 0001-31 SALARIO;Ambas;SIM;
324291;13729790;24/01/2025;3182;;;;;;;;      3557.59;Não exporta;116;107836;107836 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
324257;13729390;21/01/2025;3239;;;;1201;;;38137;      3574.73;Não exporta;817;17365;17365 - Nista Transportes e Servicos Ltda.;Ambas;SIM;
324258;13729403;21/01/2025;3239;;;;1201;;;38137;      3574.73;Não exporta;817;17366;17366 - Nista Transportes e Servicos Ltda.;Ambas;SIM;
297962;13403370;10/01/2025;8290;;;;7501;;;;      3585.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 38.050.059 0001-67 FINANCIAMENTO WG;Ambas;SIM;
298538;13409123;16/01/2025;6033;;;;6670;*;;;      3607.00;Não exporta;0;;TED-TRANSF ELET DISPON REMET.TRANSF ESPECIAIS-510 4609803;Ambas;SIM;
325002;13737103;28/01/2025;6670;;;;2151;;;;      3608.00;Não exporta;787;630;630 - ADECOAGRO VALE DO IVINHEMA S/A;Ambas;SIM;
324476;13731840;07/01/2025;6670;;;;2151;;;;      3632.00;Não exporta;787;745;745 - USINA LAGUNA - ALCOOL E ACUCAR LTDA;Ambas;SIM;
324464;13731725;07/01/2025;6670;;;;2151;;;;      3654.00;Não exporta;787;612;612 - ADECOAGRO VALE DO IVINHEMA S/A;Ambas;SIM;
298835;13412094;30/01/2025;1201;*;;39348;6033;;;;      3738.10;Não exporta;0;;PAGTO. DE AMIGAO COMERCIO DE COMBUSTIVEIS LTDA;Ambas;SIM;
324845;13735535;22/01/2025;6670;;;;2151;;;;      3746.40;Não exporta;787;21851;21851 - MUNICIPIO DE PRIMAVERA DO LESTE;Ambas;SIM;
324229;13729055;17/01/2025;4375;;;;1201;;;43383;      3747.48;Não exporta;116;176;176 - Trevo da Bandeira Servicos e Comercio;Ambas;SIM;
298015;13717081;17/01/2025;1201;*;;43383;;;;;      3747.48;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 926.801-;Ambas;SIM;
324846;13735543;22/01/2025;6670;;;;2151;;;;      3791.00;Não exporta;787;21852;21852 - MUNICIPIO DE PRIMAVERA DO LESTE;Ambas;SIM;
297735;13401122;22/01/2025;78;;;;7382;;;;      3794.99;Não exporta;0;00 C RENDE FACI;0000 00000 798 BB RENDE FÁCIL 9.903 0;Ambas;SIM;
298526;13409000;15/01/2025;1201;*;;41378;6033;;;;      3817.00;Não exporta;0;;PAGTO. DE REDE AMERICA DE COMBUSTIVEIS JK LTDA;Ambas;SIM;
324322;13730220;28/01/2025;4243;;;;1201;;;27301;      3818.20;Não exporta;116;119610;119610 - Messer Gases Ltda;Ambas;SIM;
323976;13717766;01/01/2025;1201;;;33541;1201;;;1;      3833.61;Não exporta;1694;;;Ambas;SIM;
297665;13400428;14/01/2025;1201;;;1;78;;;;      3838.01;Não exporta;0;;0000 13105 144 PIX - ENVIADO 11.411 14/01 15:38 CAIXA ECONOMICA FEDERAL;Ambas;SIM;
324305;13729960;26/01/2025;;;;;1201;;;33981;      3840.31;Não exporta;116;108047;108047 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
324647;13733559;14/01/2025;6670;;;;2151;;;;      3880.00;Não exporta;787;617;617 - ADECOAGRO VALE DO IVINHEMA S/A;Ambas;SIM;
298145;13405209;30/01/2025;3182;;;;7501;;;;      3890.78;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 00.746.278 0001-02;Ambas;SIM;
298791;13411659;29/01/2025;6033;;;;6670;*;;;      3895.00;Não exporta;0;;TRANSFERENCIA PIX REM: RR MECANICA E MONTAGE 29/01 2047446;Ambas;SIM;
324305;13729952;26/01/2025;3182;;;;;;;;      3938.11;Não exporta;116;108047;108047 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
297612;13399896;08/01/2025;1201;;;1;78;;;;      3948.17;Não exporta;0;;0000 13113 156 COM PREST GAR INTERNACION 860.080.800.003.481 COBRANÇA REFERENTE;Ambas;SIM;
324277;13729650;23/01/2025;4499;;;;1201;;;5637;      3972.25;Não exporta;116;107858;107858 - AUTO PECAS E DISTRIBUIDORA MODELO LTDA;Ambas;SIM;
298058;13404334;22/01/2025;3271;;;;7501;;;;      4000.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.791.321-**;Ambas;SIM;
298015;13403907;17/01/2025;;;;;7501;;;;      4000.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 926.801-;Ambas;SIM;
324897;13736050;24/01/2025;6670;;;;2151;;;;      4050.00;Não exporta;787;21886;21886 - RENASCER INCORPORADORA LTDA;Ambas;SIM;
298375;13407490;09/01/2025;1201;*;;41378;6033;;;;      4082.02;Não exporta;0;;PAGTO. DE REDE AMERICA DE COMBUSTIVEIS JK LTDA;Ambas;SIM;
324096;13727150;17/01/2025;9431;;;;51;;;;      4096.68;Não exporta;1902;;- Código 6057 - Quota Parte do AFRMM;Ambas;SIM;
323967;13717650;01/01/2025;1201;*;;38363;1201;*;;1;      4153.33;Não exporta;1694;;;Ambas;SIM;
297843;13402200;31/01/2025;5320;;;;78;;;;      4253.26;Não exporta;0;;0000 13105 375 IMPOSTOS 13.102 DAS - SIMPLES NACIONAL;Ambas;SIM;
298329;13407031;07/01/2025;6033;;;;6670;*;;;      4272.94;Não exporta;0;;TRANSFERENCIA PIX REM: VITAL SOLDAS EIRELI - 07/01 1432577;Ambas;SIM;
298633;13410075;22/01/2025;6033;;;;6670;*;;;      4290.00;Não exporta;0;;TRANSFERENCIA PIX REM: MARCIO VERRUNES 22/01 1746270;Ambas;SIM;
298182;13405578;31/01/2025;1201;;;1;7501;;;;      4295.11;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 00.360.305 0001-04;Ambas;SIM;
298465;13408399;13/01/2025;1201;;;1;6033;;;;      4306.91;Não exporta;0;131062;PAGTO. NFE 131062/001 DE MESSER GASES LTDA;Ambas;SIM;
324813;13735216;21/01/2025;6670;;;;2151;;;;      4460.00;Não exporta;787;622;622 - ADECOAGRO VALE DO IVINHEMA S/A;Ambas;SIM;
297884;13402595;06/01/2025;3271;;;;7501;;;;      4500.00;Não exporta;0;;PAGAMENTO PIX ***.048.641-**;Ambas;SIM;
324484;13731920;08/01/2025;6670;;;;2151;;;;      4550.00;Não exporta;787;21569;21569 - OXIACRE COMERCIO E DISTRIBUICAO DE GASES LTDA;Ambas;SIM;
324772;13734806;20/01/2025;6670;;;;2151;;;;      4560.00;Não exporta;787;21792;21792 - MUNICIPIO DE RONDONOPOLIS;Ambas;SIM;
298798;13411721;30/01/2025;6033;;;;6670;*;;;      4599.25;Não exporta;0;;TED-TRANSF ELET DISPON REMET.FUND S SAUDE N ANDRA 1752506;Ambas;SIM;
324351;13730591;31/01/2025;3182;;;;1201;;;34595;      4634.68;Não exporta;116;86920;86920 - Trevo 4 Comercio de Combustiveis Ltda;Ambas;SIM;
323979;13717790;01/01/2025;1201;*;;30135;1201;*;;1;      4679.36;Não exporta;1694;;;Ambas;SIM;
324648;13733567;14/01/2025;6670;;;;2151;;;;      4698.00;Não exporta;787;617;617 - ADECOAGRO VALE DO IVINHEMA S/A;Ambas;SIM;
298112;13404873;28/01/2025;7439;;;;7501;;;;      4699.19;Não exporta;0;;3462655309 DÉBITO LIQUIDAÇÃO COTAS PARTES;Ambas;SIM;
324210;13728742;14/01/2025;;;;;1201;;;33981;      4704.49;Não exporta;116;106572;106572 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
297896;13402714;06/01/2025;6076;*;;;7501;;;;      4750.82;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 37.502.207 0001-74 COMBUSTIVEL CHINELO;Ambas;SIM;
324210;13728734;14/01/2025;3182;;;;;;;;      4822.59;Não exporta;116;106572;106572 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
297721;13400983;21/01/2025;78;;;;6670;*;;;      4858.70;Não exporta;0;;0000 14056 632 ORDEM BANC 12 SEC TES NAC 171.874.000.000 151264370012-04 HOSPITAL UNIVERSITARIO;Ambas;SIM;
297832;13402099;31/01/2025;7382;;;;78;;;;      4862.80;Não exporta;0;;0000 00000 351 BB RENDE FÁCIL 9.903;Ambas;SIM;
324987;13736959;28/01/2025;6670;;;;2151;;;;      4880.00;Não exporta;787;21952;21952 - GERAL MANUTENCAO COMERCIO DE PECAS E SERVICOS AUTOMOTORES LTDA;Ambas;SIM;
298116;13404911;28/01/2025;3182;;;;7501;;;;      4883.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 04.699.734 0001-61;Ambas;SIM;
298256;13406302;03/01/2025;1201;;;1;6033;;;;      4904.12;Não exporta;0;130915;PAGTO. NFE 130915/001 DE MESSER GASES LTDA;Ambas;SIM;
324304;13729944;26/01/2025;4251;;;;1201;;;41575;      4950.00;Não exporta;116;2027;2027 - Oxigenio Rondonopolis Comercio de Gases Ltda;Ambas;SIM;
297856;13402315;02/01/2025;3271;;;;7501;;;;      5000.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.677.031-**;Ambas;SIM;
297918;13402935;07/01/2025;3271;*;;;7501;;;;      5000.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 24.769.772 0001-50 SEGUNDA PARCELA CERTIFICACAO;Ambas;SIM;
298057;13404326;22/01/2025;256;;;;7501;;;;      5000.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.842.001-** VALE JONATAN;Ambas;SIM;
298113;13404881;28/01/2025;3271;;;;7501;;;;      5000.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.819.871-**;Ambas;SIM;
297605;13399829;07/01/2025;7730;;;;78;;;;      5024.97;Não exporta;0;;0000 13128 500 BB GIRO PRONAMPE 315.323.393.000.570;Ambas;SIM;
324864;13735721;23/01/2025;6670;;;;2151;;;;      5040.00;Não exporta;787;21869;21869 - FUNDACAO DE SERVICOS DE SAUDE DE DOURADOS;Ambas;SIM;
298727;13411012;27/01/2025;6033;;;;6670;*;;;      5040.00;Não exporta;0;;TED-TRANSF ELET DISPON REMET.ADECOAGRO VALE DO IV 8879060;Ambas;SIM;
297791;13401688;27/01/2025;78;;;;6670;*;;;      5043.64;Não exporta;0;;0571 99015 870 TRANSFERÊNCIA RECEBIDA 550.571.000.146.133 27/01 15:53 FMS F F URG EMERGENCIA;Ambas;SIM;
324441;13731490;07/01/2025;6670;;;;2151;;;;      5050.00;Não exporta;787;21547;21547 - OXIGENIO RONDONOPOLIS COMERCIO DE GASES LTDA;Ambas;SIM;
298212;13405861;02/01/2025;6033;;;;6670;*;;;      5052.00;Não exporta;0;;TED-TRANSF ELET DISPON REMET.COAMO AGROINDUSTRIAL 4118566;Ambas;SIM;
324850;13735587;22/01/2025;6670;;;;2151;;;;      5052.00;Não exporta;787;21858;21858 - Coamo Agroindustrial Cooperativa;Ambas;SIM;
298374;13407481;09/01/2025;1201;*;;43384;6033;;;;      5086.67;Não exporta;0;3284;PAGTO. NFE 3284/001 DE POSTO PAULISTA DE IBATE LTDA;Ambas;SIM;
324140;13727908;04/01/2025;3182;;;;1201;;;43384;      5086.67;Não exporta;116;3284;3284 - Posto Paulista de Ibate Ltda;Ambas;SIM;
323975;13717758;01/01/2025;1201;*;;33970;1201;*;;1;      5102.21;Não exporta;1694;;;Ambas;SIM;
324907;13736159;24/01/2025;6670;;;;2151;;;;      5157.00;Não exporta;787;21894;21894 - CALMAP EQUIPAMENTOS E MONTAGEM LTDA;Ambas;SIM;
324381;13730894;03/01/2025;6670;;;;2151;;;;      5160.60;Não exporta;787;21480;21480 - EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;Ambas;SIM;
297789;13401661;27/01/2025;78;;;;6670;*;;;      5165.99;Não exporta;0;;0571 99015 870 TRANSFERÊNCIA RECEBIDA 550.571.000.146.133 27/01 15:53 FMS F F URG EMERGENCIA;Ambas;SIM;
325003;13737111;28/01/2025;6670;;;;2151;;;;      5220.00;Não exporta;787;630;630 - ADECOAGRO VALE DO IVINHEMA S/A;Ambas;SIM;
