
Consulta movimento de entradas - 534 - OXIGENIO MODELO INDUSTRIA E COMERCIO DE GASES LTDA

Chave;Fornecedor;Nome fornecedor;UF;Data entrada;Data emissão;Documento;CFOP;Modelo;Espécie;Série;Condições;Emitente;Valor contábil;Dif. de alíq.;FEM DIFA;Base de ICMS;Alíq. de ICMS;Valor do ICMS;ICMS isentas;ICMS outras;ICMS desonerado;Base de IPI;Valor do IPI;IPI isentos;IPI outros;Base S.T.;Alíq. de S.T.;Valor S.T.;Retenção PIS;Retenção Cofins;Retenção CSLL;Retenção de IR;Retenção de INSS;Débito;Crédito;Cód. obs.;Observação;Desconto;Chave NF-e/CT-e/NFC-e/BP-e;Outros Impostos;ICMS retido;Valor do ICMS de antecipação;Pis Lucro real;Cofins lucro real;Valor de frete;Valor de seguro;Valor de outras despesas;Valor do FCP da UF de destino;Valor de ICMS para a UF de destino;Valor de ICMS para a UF do Remetente;Código de retenção PIS;Código de retenção Cofins;Código de retenção CSLL;Código de retenção IR;Código de retenção INSS;Lançamento conferido;FCP S.T.;Materiais próprios;Materiais de terceiros;Subempreitadas;Valor retenção não efetuada;Valor ret. destacada das subemp.;CEI Obra;CNO;Tipo de serviço;Receita 15 anos;Valor 15 anos;Receita 20 anos;Valor 20 anos;Receita 25 anos;Valor 25 anos;Valor retenção adic. não efetuada;Usuário inclusão;Data inclusão;Hora inclusão;Tipo inclusão;Usuário alteração;Data alteração;Hora alteração;Tipo alteração;Situação do documento
336;38963;Rede America de Combustiveis Jk Ltda;MT;15/01/2025;15/01/2025;243899;2.653-000;55;NFe;1;Prazo;Terceiros;284.4;0.00;0,00;0;0;0;0;284.4;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002438991010579649;0;0;             0,00;4.69;21.61;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:04;Troca global;00 - Documento regular
337;38963;Rede America de Combustiveis Jk Ltda;MT;16/01/2025;16/01/2025;243974;2.653-000;55;NFe;1;Prazo;Terceiros;246.4;0.00;0,00;0;0;0;0;246.4;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002439741010582743;0;0;             0,00;4.07;18.73;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:04;Troca global;00 - Documento regular
338;38963;Rede America de Combustiveis Jk Ltda;MT;18/01/2025;18/01/2025;244231;2.653-000;55;NFe;1;Prazo;Terceiros;764.58;0.00;0,00;0;0;0;0;764.58;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002442311010594325;0;0;             0,00;12.62;58.11;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:05;Troca global;00 - Documento regular
339;38963;Rede America de Combustiveis Jk Ltda;MT;19/01/2025;19/01/2025;244311;2.653-000;55;NFe;1;Prazo;Terceiros;449.68;0.00;0,00;0;0;0;0;449.68;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002443111010598935;0;0;             0,00;7.42;34.18;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:05;Troca global;00 - Documento regular
340;38963;Rede America de Combustiveis Jk Ltda;MT;20/01/2025;20/01/2025;244419;2.653-000;55;NFe;1;Prazo;Terceiros;247.2;0.00;0,00;0;0;0;0;247.2;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002444191010604556;0;0;             0,00;4.08;18.79;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:05;Troca global;00 - Documento regular
342;38963;Rede America de Combustiveis Jk Ltda;MT;22/01/2025;22/01/2025;244635;2.653-000;55;NFe;1;Prazo;Terceiros;309.15;0.00;0,00;0;0;0;0;309.15;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002446351010613134;0;0;             0,00;5.11;23.5;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:05;Troca global;00 - Documento regular
343;38963;Rede America de Combustiveis Jk Ltda;MT;23/01/2025;23/01/2025;244791;2.653-000;55;NFe;1;Prazo;Terceiros;122.24;0.00;0,00;0;0;0;0;122.24;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002447911010618637;0;0;             0,00;2.02;9.29;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:05;Troca global;00 - Documento regular
344;38963;Rede America de Combustiveis Jk Ltda;MT;23/01/2025;23/01/2025;244843;2.653-000;55;NFe;1;Prazo;Terceiros;250.77;0.00;0,00;0;0;0;0;250.77;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002448431010620117;0;0;             0,00;4.14;19.06;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:06;Troca global;00 - Documento regular
345;38963;Rede America de Combustiveis Jk Ltda;MT;23/01/2025;23/01/2025;244869;2.653-000;55;NFe;1;Prazo;Terceiros;431.2;0.00;0,00;0;0;0;0;431.2;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002448691010621403;0;0;             0,00;7.11;32.77;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:06;Troca global;00 - Documento regular
346;38963;Rede America de Combustiveis Jk Ltda;MT;24/01/2025;24/01/2025;244939;2.653-000;55;NFe;1;Prazo;Terceiros;246.4;0.00;0,00;0;0;0;0;246.4;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002449391010624271;0;0;             0,00;4.07;18.73;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:06;Troca global;00 - Documento regular
347;38963;Rede America de Combustiveis Jk Ltda;MT;24/01/2025;24/01/2025;244943;2.653-000;55;NFe;1;Prazo;Terceiros;459.1;0.00;0,00;0;0;0;0;459.1;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002449431010624452;0;0;             0,00;7.58;34.89;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:06;Troca global;00 - Documento regular
348;38963;Rede America de Combustiveis Jk Ltda;MT;24/01/2025;24/01/2025;245046;2.653-000;55;NFe;1;Prazo;Terceiros;190.01;0.00;0,00;0;0;0;0;190.01;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002450461010628471;0;0;             0,00;3.14;14.44;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:06;Troca global;00 - Documento regular
349;38963;Rede America de Combustiveis Jk Ltda;MT;25/01/2025;25/01/2025;245097;2.653-000;55;NFe;1;Prazo;Terceiros;221.14;0.00;0,00;0;0;0;0;221.14;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002450971010630998;0;0;             0,00;3.65;16.81;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:07;Troca global;00 - Documento regular
350;38963;Rede America de Combustiveis Jk Ltda;MT;25/01/2025;25/01/2025;245169;2.653-000;55;NFe;1;Prazo;Terceiros;2784.93;0.00;0,00;0;0;0;0;2784.93;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002451691010634749;0;0;             0,00;45.95;211.65;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:07;Troca global;00 - Documento regular
351;38963;Rede America de Combustiveis Jk Ltda;MT;26/01/2025;26/01/2025;245224;2.653-000;55;NFe;1;Prazo;Terceiros;443.52;0.00;0,00;0;0;0;0;443.52;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002452241010638080;0;0;             0,00;7.32;33.71;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:07;Troca global;00 - Documento regular
352;38963;Rede America de Combustiveis Jk Ltda;MT;27/01/2025;27/01/2025;245342;2.653-000;55;NFe;1;Prazo;Terceiros;164.86;0.00;0,00;0;0;0;0;164.86;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002453421010643575;0;0;             0,00;2.72;12.53;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:07;Troca global;00 - Documento regular
353;38963;Rede America de Combustiveis Jk Ltda;MT;28/01/2025;28/01/2025;245461;2.653-000;55;NFe;1;Prazo;Terceiros;294.2;0.00;0,00;0;0;0;0;294.2;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002454611010648420;0;0;             0,00;4.85;22.36;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:07;Troca global;00 - Documento regular
354;38963;Rede America de Combustiveis Jk Ltda;MT;28/01/2025;28/01/2025;245492;2.653-000;55;NFe;1;Prazo;Terceiros;874.72;0.00;0,00;0;0;0;0;874.72;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002454921010649970;0;0;             0,00;14.43;66.48;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:08;Troca global;00 - Documento regular
355;38963;Rede America de Combustiveis Jk Ltda;MT;29/01/2025;29/01/2025;245586;2.653-000;55;NFe;1;Prazo;Terceiros;492.8;0.00;0,00;0;0;0;0;492.8;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002455861010653983;0;0;             0,00;8.13;37.45;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:08;Troca global;00 - Documento regular
356;38963;Rede America de Combustiveis Jk Ltda;MT;29/01/2025;29/01/2025;245595;2.653-000;55;NFe;1;Prazo;Terceiros;1238.21;0.00;0,00;0;0;0;0;1238.21;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002455951010654180;0;0;             0,00;20.43;94.1;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:08;Troca global;00 - Documento regular
357;38963;Rede America de Combustiveis Jk Ltda;MT;30/01/2025;30/01/2025;245695;2.653-000;55;NFe;1;Prazo;Terceiros;1051.26;0.00;0,00;0;0;0;0;1051.26;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002456951010658130;0;0;             0,00;17.35;79.9;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:08;Troca global;00 - Documento regular
358;38963;Rede America de Combustiveis Jk Ltda;MT;31/01/2025;31/01/2025;245807;2.653-000;55;NFe;1;Prazo;Terceiros;273.04;0.00;0,00;0;0;0;0;273.04;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002458071010663019;0;0;             0,00;4.51;20.75;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:08;Troca global;00 - Documento regular
359;38963;Rede America de Combustiveis Jk Ltda;MT;31/01/2025;31/01/2025;245850;2.653-000;55;NFe;1;Prazo;Terceiros;303.01;0.00;0,00;0;0;0;0;303.01;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002458501010664741;0;0;             0,00;5;23.03;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:09;Troca global;00 - Documento regular
361;38963;Rede America de Combustiveis Jk Ltda;MT;31/01/2025;31/01/2025;245935;2.653-000;55;NFe;1;Prazo;Terceiros;573.84;0.00;0,00;0;0;0;0;573.84;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;PROCON: RUA ARNALDO ESTEVAO N0 1002 CENTRO RONDONOPOLIS-MT (66) 3411-5296. ICMS RECOLHIDO POR SUBSTITUICAO TRIBUTARIA CONFORME CONVENIO DO ICMS 110/2007 Venda Presencial - Mercadoria adquirida sera para consumo no territorio do remetente! Cliente: 3887900;0;'51250122611652000286550010002459351010667707;0;0;             0,00;9.47;43.61;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:09;Troca global;00 - Documento regular
362;11274;CUNHA MOVEIS E PAPELARIA LTDA;MS;06/01/2025;06/01/2025;27760;1.556-005;55;NFe;1;Prazo;Terceiros;121.5;0.00;0,00;0;0;0;0;121.5;0;0;0;0;0;0;0;0;0;0;0;0;0;DCMATESCR;FD;;Vendedor: JOBIM / 'Documento emitido por EPP optante pelo simples nacional. nao gera direito a credito fiscal de ICMS. de ISS e de IPI.' / Trib aprox Federal: R$: 23.41 / Estadual: R$: 20.66 / Fonte: IBPT/empresometro.com.br MS CF6051;0;'50250111877811000191550010000277601036436530;0;0;             0,00;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:09;Troca global;00 - Documento regular
363;43149;Victol Amp; Victol Ltda - Me;MS;11/01/2025;11/01/2025;281595;1.653-000;55;NFe;1;Prazo;Terceiros;365.3;0.00;0,00;0;0;0;0;365.3;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;ONU 1075 GAS(ES) DE PETROLEO. LIQUEFEITO(S) CLAS.2.1 RISCO 23.Declaramos que o produto esta adequadamente acondicionado para suportaros riscos normais de carregamento. descarregamento. transbordo e transporte.Decreto 96.044 88. art.22.II quot;Cquot;.|Valo;0;'50250123836253000103550010002815951000385722;0;0;             0,00;6.03;27.76;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:09;Troca global;00 - Documento regular
365;35066;Auto Posto Ype Amarelo Ltda;SP;09/01/2025;09/01/2025;28451;2.653-000;55;NFe;2;Prazo;Terceiros;1454.99;0.00;0,00;0;0;0;0;1454.99;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Trib aprox R$: 45.00 Federal e 265.78 Estadual^Fonte: IBPT/empresometro.com.br A2A75B. Placa: RHD6A29 KM: 662597 KM ant: 658156 Média km/l: 16.6 ant: 9.1 Motorista: EDUARDO;0;'35250102039019000177550020000284511432243020;0;0;             0,00;24.01;110.58;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:09;Troca global;00 - Documento regular
366;40725;Posto de Molas El Shaday;MS;06/01/2025;06/01/2025;2873;1.556-008;55;NFe;1;Prazo;Terceiros;80.08;0.00;0,00;0;0;0;0;80.08;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONALNAO GERA DIREITO A CREDITO FISCAL DE ICMS. DE ISS E DE IPI.REFERENTE A OS NO 13082 (HRSA803 CARRETA).|Voce pagou aproximadamente 21.89% em impostos. sendo:| R$ 7.55 (9.43%) em tributos federais;;0;'50250132490494000126550010000028731043277007;0;0;             0,00;1.32;6.08;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:10;Troca global;00 - Documento regular
367;40725;Posto de Molas El Shaday;MS;06/01/2025;06/01/2025;2874;1.556-008;55;NFe;1;Prazo;Terceiros;139.37;0.00;0,00;0;0;0;0;139.37;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONALNAO GERA DIREITO A CREDITO FISCAL DE ICMS. DE ISS E DE IPI.REFERENTE A OS NO 13103 (HRS8A03 CARRETA ).|Voce pagou aproximadamente 30.33% em impostos. sendo:| R$ 19.81 (14.21%) em tributos federa;0;'50250132490494000126550010000028741043277004;0;0;             0,00;2.3;10.59;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:10;Troca global;00 - Documento regular
368;40725;Posto de Molas El Shaday;MS;09/01/2025;09/01/2025;2885;1.556-008;55;NFe;1;Prazo;Terceiros;3.86;0.00;0,00;0;0;0;0;3.86;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONALNAO GERA DIREITO A CREDITO FISCAL DE ICMS. DE ISS E DE IPI.REFERENTE A OS NO 13124 (KEZ4154 FORD 350 FROTA:2001).|Voce pagou aproximadamente 27.20% em impostos. sendo:| R$ 0.50 (12.95%) em tribu;0;'50250132490494000126550010000028851043277008;0;0;             0,00;0.07;0.29;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:17:10;Troca global;00 - Documento regular
369;34595;Trevo 4 Comercio de Combustiveis Ltda;PR;31/01/2025;31/01/2025;86920;2.556-008;55;NFe;6;Prazo;Terceiros;120;0.00;0,00;0;0;0;0;120;;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;;0;'41250121778681000193550060000869201005706013;0;0;             0,00;1.98;9.12;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;;;;;;;;;;;;;;;KAIO;11/02/2025;08:49:10;Segregação;INDIAMARA;02/09/2025;15:17:10;Troca global;00 - Documento regular
