
Consulta movimento de saídas - 534 - OXIGENIO MODELO INDUSTRIA E COMERCIO DE GASES LTDA

Chave;Cliente;Nome cliente;UF;Data emissão;Documento;até documento;CFOP;Modelo;Espécie;Série;Condições;Emitente;Valor contábil;Base de ICMS;Alíq. de ICMS;Valor do ICMS;ICMS isentas;Outras ICMS;ICMS desonerado;Base de IPI;Valor do IPI;IPI isentos;IPI outros;Base S.T.;Alíq. S.T.;Valor S.T.;Cód. Receita PIS;Retenção PIS;Cód. Receita Cofins;Retenção Cofins;Cód. Receita CSLL;Ret. Contrib. Social;Cód. Receita IR;Retenção IR;Débito;Crédito;Cód. obs.;Observação;Cidade coleta merc.;Descrição;Desconto;Chave NF-e/CT-e/NFC-e/BP-e;Outros Impostos;PIS lucro real;Cofins lucro real;Número de série do MRC;Número da máquina;Valor de frete;Valor de seguro;Valor de outras despesas;Valor do FCP da UF de destino;Valor de ICMS para a UF de destino;Valor de ICMS para a UF do Remetente;Lançamento conferido;FCP S.T.;Materiais próprios;Materiais de terceiros;Subempreitadas;Valor retenção não efetuada;Valor ret. destacada das subemp.;CEI Obra;CNO;Tipo de serviço;Receita 15 anos;Valor 15 anos;Receita 20 anos;Valor 20 anos;Receita 25 anos;Valor 25 anos;Valor retenção adic. não efetuada;Base ICMS Concomitante;Alíquota ICMS Concomitante;Valor ICMS Concomitante;Usuário inclusão;Data inclusão;Hora inclusão;Tipo inclusão;Usuário alteração;Data alteração;Hora alteração;Tipo alteração;Situação do documento
676;9293816;Oxigenio Modelo Industria e Comercio de Gases Ltda;MS;04/01/2025;21485;21485;5.904-000;55;NFe;1;Outras;Próprio;83;83;17;14.11;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;;;;MANIFESTO 2647 - Veiculo: QHC3150|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTACAO.|EMITIDA NOS TER;0;;0;'50250127479311000131550010000214851000085597;0;0;0; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;INDIAMARA;02/09/2025;16:28:57;Troca global;00 - Documento regular
677;9336694;SAO CHICO HOSPITAL VETERINARIO LTDA;MS;04/01/2025;21486;21486;5.101-000;55;NFe;1;Prazo;Próprio;410;410;17;69.7;0;0;0;0;0;0;410;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;PEDIDO 16144|Titulos: Nro 86513/1 Venc. 04-01-2025 Valor 410.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA R;0;;0;'50250127479311000131550010000214861000085608;0;5.62;25.87; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:03;Troca global;00 - Documento regular
678;9293816;Oxigenio Modelo Industria e Comercio de Gases Ltda;MS;04/01/2025;21487;21487;5.904-000;55;NFe;1;Outras;Próprio;4088;4088;17;694.96;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;;;;MANIFESTO 2648 - Veiculo: REW9E69|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTACAO.|EMITIDA NOS TER;0;;0;'50250127479311000131550010000214871000085613;0;0;0; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;INDIAMARA;02/09/2025;16:28:57;Troca global;00 - Documento regular
679;9293816;Oxigenio Modelo Industria e Comercio de Gases Ltda;MS;04/01/2025;21488;21488;5.904-000;55;NFe;1;Outras;Próprio;3510;3510;17;596.7;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;;;;MANIFESTO 2649 - Veiculo: HTN5596|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTACAO.|EMITIDA NOS TER;0;;0;'50250127479311000131550010000214881000085629;0;0;0; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;INDIAMARA;02/09/2025;16:28:57;Troca global;00 - Documento regular
680;9336694;SAO CHICO HOSPITAL VETERINARIO LTDA;MS;04/01/2025;21489;21489;5.101-000;55;NFe;1;Prazo;Próprio;230;230;17;39.1;0;0;0;0;0;0;230;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;PEDIDO 16148|Titulos: Nro 86517/1 Venc. 04-01-2025 Valor 230.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA R;0;;0;'50250127479311000131550010000214891000085634;0;3.15;14.51; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:04;Troca global;00 - Documento regular
681;9293816;Oxigenio Modelo Industria e Comercio de Gases Ltda;MS;04/01/2025;21490;21490;5.904-000;55;NFe;1;Outras;Próprio;6328;6328;17;1075.76;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;;;;MANIFESTO 2650 - Veiculo: OOG8592|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTACAO.|EMITIDA NOS TER;0;;0;'50250127479311000131550010000214901000085643;0;0;0; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;INDIAMARA;02/09/2025;16:28:57;Troca global;00 - Documento regular
682;9371420;MESSER GASES LTDA.;GO;04/01/2025;21492;21492;6.920-000;55;NFe;1;Outras;Próprio;12400;0;0;0;0;12400;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;;;;PEDIDO 16155|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTACAO.|Local Aplicado: RODOVIA BR-153. SN -;0;;0;'50250127479311000131550010000214921000085664;0;0;0; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;INDIAMARA;02/09/2025;16:28:58;Troca global;00 - Documento regular
683;9360077;OXIGENIO RONDONOPOLIS COMERCIO DE GASES LTDA;MT;04/01/2025;21493;21493;6.101-000;55;NFe;1;Prazo;Próprio;6501.37;6501.37;12;780.16;0;0;0;0;0;0;6501.37;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;|Titulos: Nro 86523/1 Venc. 04-01-2025 Valor 6501.37|Local de Entrega: AVENIDA DOS TAMOIOS. 362 - - PARQUE OHARA - CUIABA - MT|Valor Aproximado dos Tributos R$2.044.68 (31.45%) Fonte: IBPT||;0;;0;'50250127479311000131550010000214931000085670;0;94.4;434.81; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:04;Troca global;00 - Documento regular
684;9360077;OXIGENIO RONDONOPOLIS COMERCIO DE GASES LTDA;MT;04/01/2025;21494;21494;6.101-000;55;NFe;1;Prazo;Próprio;5454.61;5454.61;12;654.55;0;0;0;0;0;0;5454.61;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;|Titulos: Nro 86524/1 Venc. 04-01-2025 Valor 5454.61|Local de Entrega: AVENIDA DOS TAMOIOS. 362 - - PARQUE OHARA - CUIABA - MT|Valor Aproximado dos Tributos R$1.715.47 (31.45%) Fonte: IBPT||;0;;0;'50250127479311000131550010000214941000085685;0;79.2;364.8; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:04;Troca global;00 - Documento regular
685;9366900;AGUA MINERAL LIND AGUA LTDA;RO;04/01/2025;21495;21495;6.101-000;55;NFe;1;Prazo;Próprio;40000;40000;12;4800;0;0;0;0;0;0;40000;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;|Titulos: Nro 86525/1 Venc. 19-01-2025 Valor 13333.33 - Nro 86525/2 Vencto 26-01-2025 Valor 13333.33 - Nro 86525/3 Vencto 02-02-2025 Valor 13333.33|Local de Entrega: ESTRADA LINHA 36. LOTE 07. GLEBA TATU. S/N - - ZONA RURAL - PIMENTA BUENO - RO|Valor Apro;0;;0;'50250127479311000131550010000214951000085690;0;580.8;2675.2; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:04;Troca global;00 - Documento regular
686;16758;AGROINDUSTRIAL SAO FRANCISCO LTDA;MS;06/01/2025;21496;21496;5.101-000;55;NFe;1;Prazo;Próprio;320;320;17;54.4;0;0;0;0;0;0;320;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;|Titulos: Nro 86526/1 Venc. 03-02-2025 Valor 1022.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTAC;0;;0;'50250127479311000131550010000214961000085701;0;4.38;20.19; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:04;Troca global;00 - Documento regular
687;16758;AGROINDUSTRIAL SAO FRANCISCO LTDA;MS;06/01/2025;21496;21496;5.102-000;55;NFe;1;Prazo;Próprio;702;702;17;119.34;0;0;0;0;0;0;702;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;|Titulos: Nro 86526/1 Venc. 03-02-2025 Valor 1022.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTAC;0;;0;'50250127479311000131550010000214961000085701;0;9.61;44.28; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:05;Troca global;00 - Documento regular
688;9347863;CENTRAL ENERGETICA VICENTINA LTDA;MS;06/01/2025;21497;21497;5.103-000;55;NFe;1;Prazo;Próprio;2163;2163;17;367.71;0;0;0;0;0;0;2163;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;O 5133 - 12|Titulos: Nro 85529/1 Venc. 03-02-2025 Valor 2163.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA R;0;;0;'50250127479311000131550010000214971000085717;0;29.62;136.45; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:05;Troca global;00 - Documento regular
689;9347863;CENTRAL ENERGETICA VICENTINA LTDA;MS;06/01/2025;21498;21498;5.103-000;55;NFe;1;Prazo;Próprio;660;660;17;112.2;0;0;0;0;0;0;660;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;O 5161 - 12|Titulos: Nro 86289/1 Venc. 05-02-2025 Valor 1380.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA R;0;;0;'50250127479311000131550010000214981000085722;0;9.04;41.63; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:05;Troca global;00 - Documento regular
690;9347863;CENTRAL ENERGETICA VICENTINA LTDA;MS;06/01/2025;21498;21498;5.104-000;55;NFe;1;Prazo;Próprio;720;720;17;122.4;0;0;0;0;0;0;720;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;O 5161 - 12|Titulos: Nro 86289/1 Venc. 05-02-2025 Valor 1380.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA R;0;;0;'50250127479311000131550010000214981000085722;0;9.86;45.42; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:05;Troca global;00 - Documento regular
691;12677;NARCISO MATIAS DE ARRUDA;MS;06/01/2025;21499;21499;5.101-000;55;NFe;1;Prazo;Próprio;1060;1060;17;180.2;0;0;0;0;0;0;1060;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;(NE 45822)|Titulos: Nro 86527/1 Venc. 03-02-2025 Valor 1060.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA RE;0;;0;'50250127479311000131550010000214991000085738;0;14.52;66.86; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:05;Troca global;00 - Documento regular
692;9293816;Oxigenio Modelo Industria e Comercio de Gases Ltda;MS;06/01/2025;21500;21500;5.904-000;55;NFe;1;Outras;Próprio;7053;7053;17;1199.01;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;;;;MANIFESTO 2651 - Veiculo: RWA8A65|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTACAO.|EMITIDA NOS TER;0;;0;'50250127479311000131550010000215001000085749;0;0;0; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;INDIAMARA;02/09/2025;16:28:58;Troca global;00 - Documento regular
693;9272030;HOSPITAL BENEFICENTE SAO MATEUS;MS;06/01/2025;21501;21501;5.101-000;55;NFe;1;Prazo;Próprio;2016;2016;17;342.72;0;0;0;0;0;0;2016;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;(NE 47001. 47003. 46892. 46889. 46886.)|Titulos: Nro 86529/1 Venc. 03-02-2025 Valor 2016.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QU;0;;0;'50250127479311000131550010000215011000085754;0;27.6;127.17; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:06;Troca global;00 - Documento regular
694;9351165;Missão Evangélica Caiua;MS;06/01/2025;21502;21502;5.101-000;55;NFe;1;Prazo;Próprio;560;560;17;95.2;0;0;0;0;0;0;560;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;(NE 45842)|Titulos: Nro 86530/1 Venc. 03-02-2025 Valor 560.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REG;0;;0;'50250127479311000131550010000215021000085760;0;7.67;35.32; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:06;Troca global;00 - Documento regular
695;27228;PLANACON CONSTRUTORA LTDA;MS;06/01/2025;21503;21503;5.101-000;55;NFe;1;Prazo;Próprio;450;450;17;76.5;0;0;0;0;0;0;450;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;(NE 46331)|Titulos: Nro 86531/1 Venc. 10-02-2025 Valor 450.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REG;0;;0;'50250127479311000131550010000215031000085775;0;6.16;28.39; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:06;Troca global;00 - Documento regular
696;9376894;EMERSON DANIEL COLNAN;MS;06/01/2025;21504;21504;5.101-000;55;NFe;1;Prazo;Próprio;250;250;17;42.5;0;0;0;0;0;0;250;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;|Titulos: Nro 86546/1 Venc. 06-01-2025 Valor 250.00|Local de Entrega: RUA GENERAL OSORIO. 1215 - - JARDIM TROPICAL - DOURADOS - MS|Valor Aproximado dos Tributos R$78.63 (31.45%) Fonte: IBPT||;0;;0;'50250127479311000131550010000215041000085780;0;3.42;15.77; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:06;Troca global;00 - Documento regular
697;9351323;USINA LAGUNA - ALCOOL E ACUCAR LTDA;MS;06/01/2025;21505;21505;5.101-000;55;NFe;1;Prazo;Próprio;1680;1680;17;285.6;0;0;0;0;0;0;1680;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;PEDIDO 16173|Titulos: Nro 86556/1 Venc. 03-02-2025 Valor 1680.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA;0;;0;'50250127479311000131550010000215051000085796;0;23.01;105.97; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:06;Troca global;00 - Documento regular
698;9293816;Oxigenio Modelo Industria e Comercio de Gases Ltda;MS;06/01/2025;21506;21506;5.904-000;55;NFe;1;Outras;Próprio;4811;4811;17;817.87;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;;;;MANIFESTO 2652 - Veiculo: QAQ2824|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTACAO.|EMITIDA NOS TER;0;;0;'50250127479311000131550010000215061000085807;0;0;0; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;INDIAMARA;02/09/2025;16:28:59;Troca global;00 - Documento regular
699;9298705;OXIPORA GASES LTDA;MS;06/01/2025;21507;21507;5.101-000;55;NFe;1;Prazo;Próprio;9882.57;9882.57;17;1680.04;0;0;0;0;0;0;9882.57;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;PEDIDO 16174|Titulos: Nro 86560/1 Venc. 03-02-2025 Valor 9882.57|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA;0;;0;'50250127479311000131550010000215071000085812;0;135.34;623.38; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:06;Troca global;00 - Documento regular
700;9354113;AIR PURE COMERCIO DE GASES LTDA;RO;06/01/2025;21508;21508;6.101-000;55;NFe;1;Prazo;Próprio;7500;7500;12;900;0;0;0;0;0;0;7500;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;PEDIDO 16177|Titulos: Nro 86563/1 Venc. 03-02-2025 Valor 7500.00|Local de Entrega: RUA GOIAS. 1711 - SALA B - PARQUE INDUSTRIAL NOVO TEMPO - VILHENA - RO|Valor Aproximado dos Tributos R$2.358.75 (31.45%) Fonte: IBPT||;0;;0;'50250127479311000131550010000215081000085828;0;108.9;501.6; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:07;Troca global;00 - Documento regular
701;5532;VETORIAL SIDERURGIA LTDA;MS;06/01/2025;21509;21509;5.101-000;55;NFe;1;Prazo;Próprio;50983;50983;17;8667.11;0;0;0;0;0;0;50983;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;(ORDEM DE COMPRA 114495)|Titulos: Nro 86565/1 Venc. 05-02-2025 Valor 50983.00|Local de Entrega: AVENIDA NELSON LIRIO. S/N - - ZONA RURAL - RIBAS DO RIO PARDO - MS|Valor Aproximado dos Tributos R$16.034.15 (31.45%) Fonte: IBPT||;0;;0;'50250127479311000131550010000215091000085833;0;698.21;3216.01; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:07;Troca global;00 - Documento regular
702;9356980;CALMAP EQUIPAMENTOS E MONTAGEM LTDA;SP;06/01/2025;21510;21510;6.101-000;55;NFe;1;Prazo;Próprio;240;240;12;28.8;0;0;0;0;0;0;240;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;O - 1266|Titulos: Nro 86570/1 Venc. 24-01-2025 Valor 240.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGUL;0;;0;'50250127479311000131550010000215101000085842;0;3.48;16.05; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:07;Troca global;00 - Documento regular
703;9356980;CALMAP EQUIPAMENTOS E MONTAGEM LTDA;SP;06/01/2025;21511;21511;6.101-000;55;NFe;1;Prazo;Próprio;1680;1680;12;201.6;0;0;0;0;0;0;1680;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;O - 1268|Titulos: Nro 86571/1 Venc. 27-01-2025 Valor 4560.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGU;0;;0;'50250127479311000131550010000215111000085858;0;24.39;112.36; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:07;Troca global;00 - Documento regular
704;9356980;CALMAP EQUIPAMENTOS E MONTAGEM LTDA;SP;06/01/2025;21511;21511;6.102-000;55;NFe;1;Prazo;Próprio;2880;2880;12;345.6;0;0;0;0;0;0;2880;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;O - 1268|Titulos: Nro 86571/1 Venc. 27-01-2025 Valor 4560.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGU;0;;0;'50250127479311000131550010000215111000085858;0;41.82;192.61; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:07;Troca global;00 - Documento regular
705;9356980;CALMAP EQUIPAMENTOS E MONTAGEM LTDA;SP;06/01/2025;21512;21512;6.101-000;55;NFe;1;Prazo;Próprio;2280;2280;12;273.6;0;0;0;0;0;0;2280;0;0;0;;0;;0;;0;0;0;DUPLREC;REVENDAP;;O 1274-13|Titulos: Nro 86572/1 Venc. 30-01-2025 Valor 3720.00|DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REG;0;;0;'50250127479311000131550010000215121000085863;0;33.11;152.49; ; ;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;0;0;0;KAIO;10/02/2025;17:22:27;Importação XML;ODIVAL;08/09/2025;09:46:08;Troca global;00 - Documento regular
